State,State Code,Metric,Year,Value
Idaho,ID,sm-em,2017,1.1
Idaho,ID,sm-grad,2017,0.3
Idaho,ID,sm-hr,2017,2.7
Idaho,ID,sm-neet,2017,1.9
Idaho,ID,st-fc,2017,3.0
Idaho,ID,st-fc trust,2017,2.9
Idaho,ID,st-fcc,2017,2.6
Idaho,ID,st-vc,2017,3.5
Illinois,IL,Civic Engagement,2017,6.0
Illinois,IL,Community Life,2017,9.4
Illinois,IL,Family Health,2017,6.0
Illinois,IL,Future Generations,2017,7.9
Illinois,IL,Social Cohesion,2017,5.4
Illinois,IL,Social Mobility,2017,6.0
Illinois,IL,Social Trust,2017,6.2
Illinois,IL,Total,2017,46.9
Illinois,IL,ce-ao,2017,2.0
Illinois,IL,ce-vt,2017,3.0
Illinois,IL,cl-cdd,2017,1.3
Illinois,IL,cl-don,2017,1.4
Illinois,IL,cl-mem,2017,0.8
Illinois,IL,cl-np,2017,1.0
Illinois,IL,cl-npo,2017,1.0
Illinois,IL,cl-porg,2017,1.0
Illinois,IL,cl-rel,2017,0.7
Illinois,IL,cl-ta,2017,0.8
Illinois,IL,cl-tfn,2017,2.6
Illinois,IL,cl-vol,2017,1.1
Illinois,IL,cv-pm,2017,1.0
Illinois,IL,fg-act,2017,2.6
Illinois,IL,fg-br,2017,1.2
Illinois,IL,fg-play,2017,2.5
Illinois,IL,fg-read,2017,1.6
Illinois,IL,fg-sch,2017,1.0
Illinois,IL,fg-yorg,2017,0.5
Illinois,IL,fh-eat,2017,0.4
Illinois,IL,fh-ed,2017,0.9
Illinois,IL,fh-ma,2017,1.0
Illinois,IL,fh-read,2017,0.9
Illinois,IL,fh-spf,2017,1.3
Illinois,IL,fh-time,2017,0.5
Illinois,IL,fh-tv,2017,1.2
Illinois,IL,fh-uw,2017,0.9
Illinois,IL,sc-born,2017,3.3
Illinois,IL,sc-eng-a,2017,0.2
Illinois,IL,sc-eng-c,2017,0.6
Illinois,IL,sc-mid,2017,1.2
Illinois,IL,sm-em,2017,0.2
Illinois,IL,sm-grad,2017,2.4
Illinois,IL,sm-hr,2017,1.9
Illinois,IL,sm-neet,2017,1.5
Illinois,IL,st-fc,2017,1.5
Illinois,IL,st-fc trust,2017,1.1
Illinois,IL,st-fcc,2017,1.8
Illinois,IL,st-vc,2017,1.9
Indiana,IN,Civic Engagement,2017,4.1
Indiana,IN,Community Life,2017,8.8
Indiana,IN,Family Health,2017,5.5
Indiana,IN,Future Generations,2017,5.5
Indiana,IN,Social Cohesion,2017,11.0
Indiana,IN,Social Mobility,2017,5.1
Indiana,IN,Social Trust,2017,9.7
Indiana,IN,Total,2017,49.7
Indiana,IN,ce-ao,2017,1.9
Indiana,IN,ce-vt,2017,0.5
Indiana,IN,cl-cdd,2017,0.0
Indiana,IN,cl-don,2017,1.4
Indiana,IN,cl-mem,2017,0.2
Indiana,IN,cl-np,2017,1.2
Indiana,IN,cl-npo,2017,0.8
Indiana,IN,cl-porg,2017,0.7
Indiana,IN,cl-rel,2017,1.1
Indiana,IN,cl-ta,2017,1.1
Indiana,IN,cl-tfn,2017,1.2
Indiana,IN,cl-vol,2017,2.3
Indiana,IN,cv-pm,2017,1.7
Indiana,IN,fg-act,2017,1.5
Indiana,IN,fg-br,2017,1.6
Indiana,IN,fg-play,2017,0.0
Indiana,IN,fg-read,2017,0.9
Indiana,IN,fg-sch,2017,0.3
Indiana,IN,fg-yorg,2017,1.7
Indiana,IN,fh-eat,2017,-0.4
Indiana,IN,fh-ed,2017,1.3
Indiana,IN,fh-ma,2017,1.1
Indiana,IN,fh-read,2017,1.3
Indiana,IN,fh-spf,2017,0.5
Indiana,IN,fh-time,2017,1.3
Indiana,IN,fh-tv,2017,1.2
Indiana,IN,fh-uw,2017,0.5
Indiana,IN,sc-born,2017,3.5
Indiana,IN,sc-eng-a,2017,2.9
Indiana,IN,sc-eng-c,2017,2.5
Indiana,IN,sc-mid,2017,2.1
Indiana,IN,sm-em,2017,0.8
Indiana,IN,sm-grad,2017,0.0
Indiana,IN,sm-hr,2017,2.8
Indiana,IN,sm-neet,2017,1.5
Indiana,IN,st-fc,2017,3.1
Indiana,IN,st-fc trust,2017,2.7
Indiana,IN,st-fcc,2017,2.0
Indiana,IN,st-vc,2017,1.9
Iowa,IA,Civic Engagement,2017,6.4
Iowa,IA,Community Life,2017,11.8
Iowa,IA,Family Health,2017,7.5
Iowa,IA,Future Generations,2017,7.4
Iowa,IA,Social Cohesion,2017,11.9
Iowa,IA,Social Mobility,2017,11.8
Iowa,IA,Social Trust,2017,11.3
Iowa,IA,Total,2017,68.0
Iowa,IA,ce-ao,2017,1.9
Iowa,IA,ce-vt,2017,2.9
Iowa,IA,cl-cdd,2017,0.9
Iowa,IA,cl-don,2017,1.2
Iowa,IA,cl-mem,2017,1.4
Iowa,IA,cl-np,2017,0.9
Iowa,IA,cl-npo,2017,1.0
Iowa,IA,cl-porg,2017,0.7
Iowa,IA,cl-rel,2017,0.9
Iowa,IA,cl-ta,2017,0.6
Iowa,IA,cl-tfn,2017,2.4
Iowa,IA,cl-vol,2017,3.5
Iowa,IA,cv-pm,2017,1.6
Iowa,IA,fg-act,2017,0.7
Iowa,IA,fg-br,2017,1.5
Iowa,IA,fg-play,2017,0.7
Iowa,IA,fg-read,2017,0.6
Iowa,IA,fg-sch,2017,2.1
Iowa,IA,fg-yorg,2017,0.6
Iowa,IA,fh-eat,2017,1.0
Iowa,IA,fh-ed,2017,1.9
Iowa,IA,fh-ma,2017,1.6
Iowa,IA,fh-read,2017,0.4
Iowa,IA,fh-spf,2017,0.2
Iowa,IA,fh-time,2017,0.9
Iowa,IA,fh-tv,2017,1.2
Iowa,IA,fh-uw,2017,1.6
Iowa,IA,sc-born,2017,3.9
Iowa,IA,sc-eng-a,2017,2.9
Iowa,IA,sc-eng-c,2017,2.6
Iowa,IA,sc-mid,2017,2.4
Iowa,IA,sm-em,2017,2.9
Iowa,IA,sm-grad,2017,0.6
Iowa,IA,sm-hr,2017,3.8
Iowa,IA,sm-neet,2017,4.5
Iowa,IA,st-fc,2017,3.2
Iowa,IA,st-fc trust,2017,2.4
Iowa,IA,st-fcc,2017,2.7
Iowa,IA,st-vc,2017,2.9
Kansas,KS,Civic Engagement,2017,5.6
Kansas,KS,Community Life,2017,12.6
Kansas,KS,Family Health,2017,9.1
Kansas,KS,Future Generations,2017,7.9
Kansas,KS,Social Cohesion,2017,8.6
Kansas,KS,Social Mobility,2017,8.7
Kansas,KS,Social Trust,2017,8.6
Kansas,KS,Total,2017,61.0
Kansas,KS,ce-ao,2017,2.0
Kansas,KS,ce-vt,2017,1.9
Kansas,KS,cl-cdd,2017,0.5
Kansas,KS,cl-don,2017,3.1
Kansas,KS,cl-mem,2017,1.3
Kansas,KS,cl-np,2017,0.5
Kansas,KS,cl-npo,2017,0.6
Kansas,KS,cl-porg,2017,0.8
Kansas,KS,cl-rel,2017,1.1
Kansas,KS,cl-ta,2017,1.4
Kansas,KS,cl-tfn,2017,1.8
Kansas,KS,cl-vol,2017,2.6
Kansas,KS,cv-pm,2017,1.7
Kansas,KS,fg-act,2017,2.2
Kansas,KS,fg-br,2017,2.2
Kansas,KS,fg-play,2017,0.7
Kansas,KS,fg-read,2017,1.7
Kansas,KS,fg-sch,2017,1.8
Kansas,KS,fg-yorg,2017,0.5
Kansas,KS,fh-eat,2017,2.3
Kansas,KS,fh-ed,2017,0.6
Kansas,KS,fh-ma,2017,1.6
Kansas,KS,fh-read,2017,0.8
Kansas,KS,fh-spf,2017,0.4
Kansas,KS,fh-time,2017,1.8
Kansas,KS,fh-tv,2017,1.2
Kansas,KS,fh-uw,2017,1.6
Kansas,KS,sc-born,2017,2.0
Kansas,KS,sc-eng-a,2017,2.3
Kansas,KS,sc-eng-c,2017,2.3
Kansas,KS,sc-mid,2017,2.1
Kansas,KS,sm-em,2017,1.3
Kansas,KS,sm-grad,2017,2.0
Kansas,KS,sm-hr,2017,2.5
Kansas,KS,sm-neet,2017,2.9
Kansas,KS,st-fc,2017,2.2
Kansas,KS,st-fc trust,2017,1.6
Kansas,KS,st-fcc,2017,3.0
Kansas,KS,st-vc,2017,1.8
Kentucky,KY,Civic Engagement,2017,2.5
Kentucky,KY,Community Life,2017,7.4
Kentucky,KY,Family Health,2017,5.3
Kentucky,KY,Future Generations,2017,4.8
Kentucky,KY,Social Cohesion,2017,11.5
Kentucky,KY,Social Mobility,2017,4.4
Kentucky,KY,Social Trust,2017,7.9
Kentucky,KY,Total,2017,43.9
Kentucky,KY,ce-ao,2017,1.9
Kentucky,KY,ce-vt,2017,-0.1
Kentucky,KY,cl-cdd,2017,0.5
Kentucky,KY,cl-don,2017,0.8
Kentucky,KY,cl-mem,2017,-0.3
Kentucky,KY,cl-np,2017,0.7
Kentucky,KY,cl-npo,2017,0.6
Kentucky,KY,cl-porg,2017,0.8
Kentucky,KY,cl-rel,2017,1.3
Kentucky,KY,cl-ta,2017,1.2
Kentucky,KY,cl-tfn,2017,1.8
Kentucky,KY,cl-vol,2017,1.1
Kentucky,KY,cv-pm,2017,0.7
Kentucky,KY,fg-act,2017,2.3
Kentucky,KY,fg-br,2017,1.5
Kentucky,KY,fg-play,2017,0.3
Kentucky,KY,fg-read,2017,0.8
Kentucky,KY,fg-sch,2017,1.0
Kentucky,KY,fg-yorg,2017,0.4
Kentucky,KY,fh-eat,2017,0.2
Kentucky,KY,fh-ed,2017,-0.2
Kentucky,KY,fh-ma,2017,1.1
Kentucky,KY,fh-read,2017,0.9
Kentucky,KY,fh-spf,2017,0.5
Kentucky,KY,fh-time,2017,2.2
Kentucky,KY,fh-tv,2017,1.2
Kentucky,KY,fh-uw,2017,0.7
Kentucky,KY,sc-born,2017,3.7
Kentucky,KY,sc-eng-a,2017,3.4
Kentucky,KY,sc-eng-c,2017,3.1
Kentucky,KY,sc-mid,2017,1.3
Kentucky,KY,sm-em,2017,2.7
Kentucky,KY,sm-grad,2017,-0.5
Kentucky,KY,sm-hr,2017,1.9
Kentucky,KY,sm-neet,2017,0.2
Kentucky,KY,st-fc,2017,1.7
Kentucky,KY,st-fc trust,2017,1.2
Kentucky,KY,st-fcc,2017,1.5
Kentucky,KY,st-vc,2017,3.5
Louisiana,LA,Civic Engagement,2017,4.6
Louisiana,LA,Community Life,2017,5.6
Louisiana,LA,Family Health,2017,0.8
Louisiana,LA,Future Generations,2017,9.3
Louisiana,LA,Social Cohesion,2017,11.9
Louisiana,LA,Social Mobility,2017,2.0
Louisiana,LA,Social Trust,2017,-1.1
Louisiana,LA,Total,2017,33.2
Louisiana,LA,ce-ao,2017,2.1
Louisiana,LA,ce-vt,2017,2.0
Louisiana,LA,cl-cdd,2017,0.0
Louisiana,LA,cl-don,2017,-0.1
Louisiana,LA,cl-mem,2017,0.2
Louisiana,LA,cl-np,2017,0.1
Louisiana,LA,cl-npo,2017,0.6
Louisiana,LA,cl-porg,2017,0.8
Louisiana,LA,cl-rel,2017,2.1
Louisiana,LA,cl-ta,2017,0.9
Louisiana,LA,cl-tfn,2017,0.3
Louisiana,LA,cl-vol,2017,0.7
Louisiana,LA,cv-pm,2017,0.5
Louisiana,LA,fg-act,2017,-0.2
Louisiana,LA,fg-br,2017,2.5
Louisiana,LA,fg-play,2017,2.4
Louisiana,LA,fg-read,2017,-0.2
Louisiana,LA,fg-sch,2017,1.1
Louisiana,LA,fg-yorg,2017,0.2
Louisiana,LA,fh-eat,2017,1.6
Louisiana,LA,fh-ed,2017,-2.0
Louisiana,LA,fh-ma,2017,-0.2
Louisiana,LA,fh-read,2017,0.7
Louisiana,LA,fh-spf,2017,0.3
Louisiana,LA,fh-time,2017,1.4
Louisiana,LA,fh-tv,2017,1.2
Louisiana,LA,fh-uw,2017,-1.0
Louisiana,LA,sc-born,2017,5.0
Louisiana,LA,sc-eng-a,2017,3.0
Louisiana,LA,sc-eng-c,2017,3.5
Louisiana,LA,sc-mid,2017,0.4
Louisiana,LA,sm-em,2017,2.6
Louisiana,LA,sm-grad,2017,-0.5
Louisiana,LA,sm-hr,2017,1.5
Louisiana,LA,sm-neet,2017,-1.6
Louisiana,LA,st-fc,2017,-0.3
Louisiana,LA,st-fc trust,2017,-0.7
Louisiana,LA,st-fcc,2017,-0.4
Louisiana,LA,st-vc,2017,0.4
Maine,ME,Civic Engagement,2017,15.6
Maine,ME,Community Life,2017,6.8
Maine,ME,Family Health,2017,10.9
Maine,ME,Future Generations,2017,0.8
Maine,ME,Social Cohesion,2017,12.4
Maine,ME,Social Mobility,2017,10.2
Maine,ME,Social Trust,2017,12.3
Maine,ME,Total,2017,69.0
Maine,ME,ce-ao,2017,2.0
Maine,ME,ce-vt,2017,7.1
Maine,ME,cl-cdd,2017,0.5
Maine,ME,cl-don,2017,1.5
Maine,ME,cl-mem,2017,1.8
Maine,ME,cl-np,2017,0.1
Maine,ME,cl-npo,2017,0.7
Maine,ME,cl-porg,2017,0.7
Maine,ME,cl-rel,2017,-0.7
Maine,ME,cl-ta,2017,0.8
Maine,ME,cl-tfn,2017,-1.0
Maine,ME,cl-vol,2017,3.0
Maine,ME,cv-pm,2017,6.5
Maine,ME,fg-act,2017,4.6
Maine,ME,fg-br,2017,-1.1
Maine,ME,fg-play,2017,-0.1
Maine,ME,fg-read,2017,2.1
Maine,ME,fg-sch,2017,0.8
Maine,ME,fg-yorg,2017,0.9
Maine,ME,fh-eat,2017,1.1
Maine,ME,fh-ed,2017,2.2
Maine,ME,fh-ma,2017,1.2
Maine,ME,fh-read,2017,3.6
Maine,ME,fh-spf,2017,0.6
Maine,ME,fh-time,2017,1.2
Maine,ME,fh-tv,2017,1.2
Maine,ME,fh-uw,2017,1.1
Maine,ME,sc-born,2017,2.8
Maine,ME,sc-eng-a,2017,3.6
Maine,ME,sc-eng-c,2017,3.9
Maine,ME,sc-mid,2017,2.1
Maine,ME,sm-em,2017,1.4
Maine,ME,sm-grad,2017,1.5
Maine,ME,sm-hr,2017,4.2
Maine,ME,sm-neet,2017,3.1
Maine,ME,st-fc,2017,2.9
Maine,ME,st-fc trust,2017,2.8
Maine,ME,st-fcc,2017,2.2
Maine,ME,st-vc,2017,4.4
Maryland,MD,Civic Engagement,2017,9.5
Maryland,MD,Community Life,2017,9.8
Maryland,MD,Family Health,2017,6.7
Maryland,MD,Future Generations,2017,6.4
Maryland,MD,Social Cohesion,2017,5.1
Maryland,MD,Social Mobility,2017,9.9
Maryland,MD,Social Trust,2017,5.0
Maryland,MD,Total,2017,52.4
Maryland,MD,ce-ao,2017,2.0
Maryland,MD,ce-vt,2017,3.9
Maryland,MD,cl-cdd,2017,3.2
Maryland,MD,cl-don,2017,2.0
Maryland,MD,cl-mem,2017,1.3
Maryland,MD,cl-np,2017,0.4
Maryland,MD,cl-npo,2017,0.9
Maryland,MD,cl-porg,2017,0.9
Maryland,MD,cl-rel,2017,0.3
Maryland,MD,cl-ta,2017,0.2
Maryland,MD,cl-tfn,2017,1.7
Maryland,MD,cl-vol,2017,2.6
Maryland,MD,cv-pm,2017,3.6
Maryland,MD,fg-act,2017,0.4
Maryland,MD,fg-br,2017,1.2
Maryland,MD,fg-play,2017,1.8
Maryland,MD,fg-read,2017,3.0
Maryland,MD,fg-sch,2017,0.7
Maryland,MD,fg-yorg,2017,0.5
Maryland,MD,fh-eat,2017,-0.3
Maryland,MD,fh-ed,2017,0.9
Maryland,MD,fh-ma,2017,1.0
Maryland,MD,fh-read,2017,1.8
Maryland,MD,fh-spf,2017,2.0
Maryland,MD,fh-time,2017,0.4
Maryland,MD,fh-tv,2017,1.2
Maryland,MD,fh-uw,2017,1.0
Maryland,MD,sc-born,2017,0.2
Maryland,MD,sc-eng-a,2017,1.4
Maryland,MD,sc-eng-c,2017,1.6
Maryland,MD,sc-mid,2017,2.0
Maryland,MD,sm-em,2017,1.9
Maryland,MD,sm-grad,2017,4.1
Maryland,MD,sm-hr,2017,2.0
Maryland,MD,sm-neet,2017,2.0
Maryland,MD,st-fc,2017,2.0
Maryland,MD,st-fc trust,2017,2.0
Maryland,MD,st-fcc,2017,-0.1
Maryland,MD,st-vc,2017,1.1
Massachusetts,MA,Civic Engagement,2017,9.1
Massachusetts,MA,Community Life,2017,8.3
Massachusetts,MA,Family Health,2017,6.4
Massachusetts,MA,Future Generations,2017,1.9
Massachusetts,MA,Social Cohesion,2017,4.7
Massachusetts,MA,Social Mobility,2017,13.8
Massachusetts,MA,Social Trust,2017,10.8
Massachusetts,MA,Total,2017,55.0
Massachusetts,MA,ce-ao,2017,2.0
Massachusetts,MA,ce-vt,2017,4.4
Massachusetts,MA,cl-cdd,2017,2.0
Massachusetts,MA,cl-don,2017,1.9
Massachusetts,MA,cl-mem,2017,0.9
Massachusetts,MA,cl-np,2017,0.4
Massachusetts,MA,cl-npo,2017,1.1
Massachusetts,MA,cl-porg,2017,0.8
Massachusetts,MA,cl-rel,2017,-0.6
Massachusetts,MA,cl-ta,2017,0.5
Massachusetts,MA,cl-tfn,2017,1.8
Massachusetts,MA,cl-vol,2017,1.9
Massachusetts,MA,cv-pm,2017,2.7
Massachusetts,MA,fg-act,2017,0.5
Massachusetts,MA,fg-br,2017,-0.2
Massachusetts,MA,fg-play,2017,-0.6
Massachusetts,MA,fg-read,2017,1.6
Massachusetts,MA,fg-sch,2017,0.5
Massachusetts,MA,fg-yorg,2017,1.6
Massachusetts,MA,fh-eat,2017,-1.5
Massachusetts,MA,fh-ed,2017,1.3
Massachusetts,MA,fh-ma,2017,0.7
Massachusetts,MA,fh-read,2017,1.4
Massachusetts,MA,fh-spf,2017,1.5
Massachusetts,MA,fh-time,2017,1.0
Massachusetts,MA,fh-tv,2017,1.2
Massachusetts,MA,fh-uw,2017,2.0
Massachusetts,MA,sc-born,2017,2.5
Massachusetts,MA,sc-eng-a,2017,0.3
Massachusetts,MA,sc-eng-c,2017,0.9
Massachusetts,MA,sc-mid,2017,1.1
Massachusetts,MA,sm-em,2017,3.5
Massachusetts,MA,sm-grad,2017,4.8
Massachusetts,MA,sm-hr,2017,1.4
Massachusetts,MA,sm-neet,2017,4.2
Massachusetts,MA,st-fc,2017,3.8
Massachusetts,MA,st-fc trust,2017,3.2
Massachusetts,MA,st-fcc,2017,1.9
Massachusetts,MA,st-vc,2017,1.8
Michigan,MI,Civic Engagement,2017,7.5
Michigan,MI,Community Life,2017,6.2
Michigan,MI,Family Health,2017,4.9
Michigan,MI,Future Generations,2017,3.0
Michigan,MI,Social Cohesion,2017,12.1
Michigan,MI,Social Mobility,2017,5.1
Michigan,MI,Social Trust,2017,8.9
Michigan,MI,Total,2017,47.7
Michigan,MI,ce-ao,2017,1.9
Michigan,MI,ce-vt,2017,3.2
Michigan,MI,cl-cdd,2017,0.7
Michigan,MI,cl-don,2017,0.5
Michigan,MI,cl-mem,2017,0.4
Michigan,MI,cl-np,2017,1.5
Michigan,MI,cl-npo,2017,0.8
Michigan,MI,cl-porg,2017,0.7
Michigan,MI,cl-rel,2017,0.6
Michigan,MI,cl-ta,2017,0.9
Michigan,MI,cl-tfn,2017,1.0
Michigan,MI,cl-vol,2017,1.3
Michigan,MI,cv-pm,2017,2.3
Michigan,MI,fg-act,2017,1.3
Michigan,MI,fg-br,2017,0.5
Michigan,MI,fg-play,2017,0.6
Michigan,MI,fg-read,2017,2.2
Michigan,MI,fg-sch,2017,0.7
Michigan,MI,fg-yorg,2017,0.2
Michigan,MI,fh-eat,2017,0.4
Michigan,MI,fh-ed,2017,0.5
Michigan,MI,fh-ma,2017,0.8
Michigan,MI,fh-read,2017,0.7
Michigan,MI,fh-spf,2017,0.8
Michigan,MI,fh-time,2017,0.8
Michigan,MI,fh-tv,2017,1.2
Michigan,MI,fh-uw,2017,0.7
Michigan,MI,sc-born,2017,4.8
Michigan,MI,sc-eng-a,2017,2.8
Michigan,MI,sc-eng-c,2017,2.8
Michigan,MI,sc-mid,2017,1.6
Michigan,MI,sm-em,2017,-0.3
Michigan,MI,sm-grad,2017,0.8
Michigan,MI,sm-hr,2017,3.6
Michigan,MI,sm-neet,2017,0.9
Michigan,MI,st-fc,2017,2.1
Michigan,MI,st-fc trust,2017,2.6
Michigan,MI,st-fcc,2017,2.6
Michigan,MI,st-vc,2017,1.5
Minnesota,MN,Civic Engagement,2017,12.8
Minnesota,MN,Community Life,2017,13.4
Minnesota,MN,Family Health,2017,8.4
Minnesota,MN,Future Generations,2017,8.8
Minnesota,MN,Social Cohesion,2017,9.4
Minnesota,MN,Social Mobility,2017,14.0
Minnesota,MN,Social Trust,2017,12.6
Minnesota,MN,Total,2017,79.4
Minnesota,MN,ce-ao,2017,2.0
Minnesota,MN,ce-vt,2017,5.3
Minnesota,MN,cl-cdd,2017,1.8
Minnesota,MN,cl-don,2017,3.0
Minnesota,MN,cl-mem,2017,1.2
Minnesota,MN,cl-np,2017,1.0
Minnesota,MN,cl-npo,2017,0.9
Minnesota,MN,cl-porg,2017,0.8
Minnesota,MN,cl-rel,2017,0.7
Minnesota,MN,cl-ta,2017,1.3
Minnesota,MN,cl-tfn,2017,1.4
Minnesota,MN,cl-vol,2017,4.1
Minnesota,MN,cv-pm,2017,5.5
Minnesota,MN,fg-act,2017,1.8
Minnesota,MN,fg-br,2017,1.6
Minnesota,MN,fg-play,2017,2.2
Minnesota,MN,fg-read,2017,2.2
Minnesota,MN,fg-sch,2017,1.3
Minnesota,MN,fg-yorg,2017,0.8
Minnesota,MN,fh-eat,2017,-0.8
Minnesota,MN,fh-ed,2017,1.8
Minnesota,MN,fh-ma,2017,1.7
Minnesota,MN,fh-read,2017,1.8
Minnesota,MN,fh-spf,2017,0.6
Minnesota,MN,fh-time,2017,1.1
Minnesota,MN,fh-tv,2017,1.2
Minnesota,MN,fh-uw,2017,2.1
Minnesota,MN,sc-born,2017,3.4
Minnesota,MN,sc-eng-a,2017,2.4
Minnesota,MN,sc-eng-c,2017,1.3
Minnesota,MN,sc-mid,2017,2.4
Minnesota,MN,sm-em,2017,2.5
Minnesota,MN,sm-grad,2017,2.9
Minnesota,MN,sm-hr,2017,4.0
Minnesota,MN,sm-neet,2017,4.7
Minnesota,MN,st-fc,2017,3.6
Minnesota,MN,st-fc trust,2017,2.8
Minnesota,MN,st-fcc,2017,3.0
Minnesota,MN,st-vc,2017,3.3
Mississippi,MS,Civic Engagement,2017,6.6
Mississippi,MS,Community Life,2017,6.5
Mississippi,MS,Family Health,2017,2.8
Mississippi,MS,Future Generations,2017,5.6
Mississippi,MS,Social Cohesion,2017,12.5
Mississippi,MS,Social Mobility,2017,1.6
Mississippi,MS,Social Trust,2017,7.8
Mississippi,MS,Total,2017,43.4
Mississippi,MS,ce-ao,2017,1.9
Mississippi,MS,ce-vt,2017,4.8
Mississippi,MS,cl-cdd,2017,0.3
Mississippi,MS,cl-don,2017,0.1
Mississippi,MS,cl-mem,2017,0.2
Mississippi,MS,cl-np,2017,0.9
Mississippi,MS,cl-npo,2017,0.6
Mississippi,MS,cl-porg,2017,0.7
Mississippi,MS,cl-rel,2017,2.5
Mississippi,MS,cl-ta,2017,1.5
Mississippi,MS,cl-tfn,2017,0.6
Mississippi,MS,cl-vol,2017,0.4
Mississippi,MS,cv-pm,2017,-0.2
Mississippi,MS,fg-act,2017,1.0
Mississippi,MS,fg-br,2017,1.7
Mississippi,MS,fg-play,2017,0.6
Mississippi,MS,fg-read,2017,1.2
Mississippi,MS,fg-sch,2017,1.3
Mississippi,MS,fg-yorg,2017,0.1
Mississippi,MS,fh-eat,2017,1.7
Mississippi,MS,fh-ed,2017,-0.2
Mississippi,MS,fh-ma,2017,0.1
Mississippi,MS,fh-read,2017,0.1
Mississippi,MS,fh-spf,2017,0.8
Mississippi,MS,fh-time,2017,1.5
Mississippi,MS,fh-tv,2017,1.2
Mississippi,MS,fh-uw,2017,-1.1
Mississippi,MS,sc-born,2017,4.0
Mississippi,MS,sc-eng-a,2017,3.6
Mississippi,MS,sc-eng-c,2017,3.9
Mississippi,MS,sc-mid,2017,1.0
Mississippi,MS,sm-em,2017,2.6
Mississippi,MS,sm-grad,2017,-1.2
Mississippi,MS,sm-hr,2017,1.8
Mississippi,MS,sm-neet,2017,-1.6
Mississippi,MS,st-fc,2017,1.7
Mississippi,MS,st-fc trust,2017,2.5
Mississippi,MS,st-fcc,2017,0.6
Mississippi,MS,st-vc,2017,3.0
Missouri,MO,Civic Engagement,2017,6.0
Missouri,MO,Community Life,2017,8.7
Missouri,MO,Family Health,2017,7.0
Missouri,MO,Future Generations,2017,9.4
Missouri,MO,Social Cohesion,2017,11.7
Missouri,MO,Social Mobility,2017,7.5
Missouri,MO,Social Trust,2017,0.8
Missouri,MO,Total,2017,51.2
Missouri,MO,ce-ao,2017,2.3
Missouri,MO,ce-vt,2017,3.5
Missouri,MO,cl-cdd,2017,0.5
Missouri,MO,cl-don,2017,1.5
Missouri,MO,cl-mem,2017,0.9
Missouri,MO,cl-np,2017,1.1
Missouri,MO,cl-npo,2017,0.9
Missouri,MO,cl-porg,2017,0.8
Missouri,MO,cl-rel,2017,1.1
Missouri,MO,cl-ta,2017,1.1
Missouri,MO,cl-tfn,2017,0.7
Missouri,MO,cl-vol,2017,1.8
Missouri,MO,cv-pm,2017,0.3
Missouri,MO,fg-act,2017,1.8
Missouri,MO,fg-br,2017,1.3
Missouri,MO,fg-play,2017,0.9
Missouri,MO,fg-read,2017,1.3
Missouri,MO,fg-sch,2017,0.9
Missouri,MO,fg-yorg,2017,3.2
Missouri,MO,fh-eat,2017,0.6
Missouri,MO,fh-ed,2017,0.9
Missouri,MO,fh-ma,2017,1.0
Missouri,MO,fh-read,2017,0.8
Missouri,MO,fh-spf,2017,0.5
Missouri,MO,fh-time,2017,2.4
Missouri,MO,fh-tv,2017,1.2
Missouri,MO,fh-uw,2017,0.9
Missouri,MO,sc-born,2017,3.2
Missouri,MO,sc-eng-a,2017,3.4
Missouri,MO,sc-eng-c,2017,3.3
Missouri,MO,sc-mid,2017,1.9
Missouri,MO,sm-em,2017,2.3
Missouri,MO,sm-grad,2017,0.9
Missouri,MO,sm-hr,2017,2.2
Missouri,MO,sm-neet,2017,2.0
Missouri,MO,st-fc,2017,-0.9
Missouri,MO,st-fc trust,2017,-1.2
Missouri,MO,st-fcc,2017,2.3
Missouri,MO,st-vc,2017,0.8
Montana,MT,Civic Engagement,2017,11.0
Montana,MT,Community Life,2017,10.1
Montana,MT,Family Health,2017,10.9
Montana,MT,Future Generations,2017,7.2
Montana,MT,Social Cohesion,2017,11.5
Montana,MT,Social Mobility,2017,8.8
Montana,MT,Social Trust,2017,-2.1
Montana,MT,Total,2017,57.3
Montana,MT,ce-ao,2017,2.0
Montana,MT,ce-vt,2017,4.0
Montana,MT,cl-cdd,2017,0.6
Montana,MT,cl-don,2017,1.2
Montana,MT,cl-mem,2017,2.0
Montana,MT,cl-np,2017,1.5
Montana,MT,cl-npo,2017,0.7
Montana,MT,cl-porg,2017,0.7
Montana,MT,cl-rel,2017,0.3
Montana,MT,cl-ta,2017,-0.2
Montana,MT,cl-tfn,2017,2.3
Montana,MT,cl-vol,2017,3.0
Montana,MT,cv-pm,2017,4.9
Montana,MT,fg-act,2017,0.7
Montana,MT,fg-br,2017,1.1
Montana,MT,fg-play,2017,0.7
Montana,MT,fg-read,2017,-0.2
Montana,MT,fg-sch,2017,1.1
Montana,MT,fg-yorg,2017,1.9
Montana,MT,fh-eat,2017,2.2
Montana,MT,fh-ed,2017,2.0
Montana,MT,fh-ma,2017,1.2
Montana,MT,fh-read,2017,2.1
Montana,MT,fh-spf,2017,-0.3
Montana,MT,fh-time,2017,2.1
Montana,MT,fh-tv,2017,1.0
Montana,MT,fh-uw,2017,1.5
Montana,MT,sc-born,2017,1.3
Montana,MT,sc-eng-a,2017,3.9
Montana,MT,sc-eng-c,2017,4.2
